Player_match_SK,PlayerMatch_key,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposit_Team,Season_year,is_manofThematch,Age_As_on_match,IsPlayers_Team_won,Batting_Status,Bowling_Status,Player_Captain,Opposit_captain,Player_keeper,Opposit_keeper
12814,33599200126,335992,126,MM Patel,7/12/1983,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Kings XI Punjab,2008,0,25,1,,,SK Warne,Yuvraj Singh,Kamran Akmal,KC Sangakkara
12815,33599200024,335992,24,K Goel,12/24/1986,Left-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Rajasthan Royals,2008,0,22,0,,,Yuvraj Singh,SK Warne,KC Sangakkara,Kamran Akmal
12816,33599200025,335992,25,JR Hopes,10/24/1978,Right-hand bat,Right-arm medium,Australia,Player,Kings XI Punjab,Rajasthan Royals,2008,0,30,0,,,Yuvraj Singh,SK Warne,KC Sangakkara,Kamran Akmal
12817,33599200026,335992,26,KC Sangakkara,10/27/1977,Left-hand bat,Right-arm offbreak,Sri Lanka,Keeper,Kings XI Punjab,Rajasthan Royals,2008,0,31,0,,,Yuvraj Singh,SK Warne,KC Sangakkara,Kamran Akmal
12818,33599200027,335992,27,Yuvraj Singh,12/12/1981,Left-hand bat,Slow left-arm orthodox,India,Captain,Kings XI Punjab,Rajasthan Royals,2008,0,27,0,,,Yuvraj Singh,SK Warne,KC Sangakkara,Kamran Akmal
12819,33599200029,335992,29,IK Pathan,10/27/1984,Left-hand bat,Left-arm medium-fast,India,Player,Kings XI Punjab,Rajasthan Royals,2008,0,24,0,,,Yuvraj Singh,SK Warne,KC Sangakkara,Kamran Akmal
12820,33599200064,335992,64,DPMD Jayawardene,5/27/1977,Right-hand bat,Right-arm medium,Sri Lanka,Player,Kings XI Punjab,Rajasthan Royals,2008,0,31,0,,,Yuvraj Singh,SK Warne,KC Sangakkara,Kamran Akmal
12821,33599200065,335992,65,S Sohal,11/10/1987,Right-hand bat,Legbreak,India,Player,Kings XI Punjab,Rajasthan Royals,2008,0,21,0,,,Yuvraj Singh,SK Warne,KC Sangakkara,Kamran Akmal
12822,33599200066,335992,66,B Lee,11/8/1976,Right-hand bat,Right-arm fast,Australia,Player,Kings XI Punjab,Rajasthan Royals,2008,0,32,0,,,Yuvraj Singh,SK Warne,KC Sangakkara,Kamran Akmal
12823,33599200067,335992,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kings XI Punjab,Rajasthan Royals,2008,0,20,0,,,Yuvraj Singh,SK Warne,KC Sangakkara,Kamran Akmal
12824,33599200068,335992,68,WA Mota,9/20/1981,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Rajasthan Royals,2008,0,27,0,,,Yuvraj Singh,SK Warne,KC Sangakkara,Kamran Akmal
12825,33599200077,335992,77,S Sreesanth,2/6/1983,Right-hand bat,Right-arm fast-medium,India,Player,Kings XI Punjab,Rajasthan Royals,2008,0,25,0,,,Yuvraj Singh,SK Warne,KC Sangakkara,Kamran Akmal
12826,33599300053,335993,53,AC Gilchrist,11/14/1971,Left-hand bat,Right-arm offbreak,Australia,Keeper,Deccan Chargers,Delhi Daredevils,2008,0,37,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12827,33599300054,335993,54,Y Venugopal Rao,2/26/1982,Right-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Delhi Daredevils,2008,0,26,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12828,33599300055,335993,55,VVS Laxman,11/1/1974,Right-hand bat,Right-arm offbreak,India,Captain,Deccan Chargers,Delhi Daredevils,2008,0,34,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12829,33599300056,335993,56,A Symonds,6/9/1975,Right-hand bat,Right-arm offbreak,Australia,Player,Deccan Chargers,Delhi Daredevils,2008,0,33,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12830,33599300057,335993,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Delhi Daredevils,2008,0,21,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12831,33599300059,335993,59,SB Bangar,10/11/1972,Right-hand bat,Right-arm medium-fast,India,Player,Deccan Chargers,Delhi Daredevils,2008,0,36,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12832,33599300060,335993,60,WPUJC Vaas,1/27/1974,Left-hand bat,Left-arm fast-medium,Sri Lanka,Player,Deccan Chargers,Delhi Daredevils,2008,0,34,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12833,33599300061,335993,61,RP Singh,12/6/1985,Right-hand bat,Left-arm fast-medium,India,Player,Deccan Chargers,Delhi Daredevils,2008,0,23,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12834,33599300070,335993,70,Shahid Afridi,3/1/1980,Right-hand bat,Legbreak googly,Pakistan,Player,Deccan Chargers,Delhi Daredevils,2008,0,28,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12835,33599300131,335993,131,PP Ojha,9/5/1986,Left-hand bat,Slow left-arm orthodox,India,Player,Deccan Chargers,Delhi Daredevils,2008,0,22,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12836,33599300232,335993,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Deccan Chargers,Delhi Daredevils,2008,0,21,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12837,33599300040,335993,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Player,Delhi Daredevils,Deccan Chargers,2008,0,27,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12838,33599300041,335993,41,V Sehwag,10/20/1978,Right-hand bat,Right-arm offbreak,India,Captain,Delhi Daredevils,Deccan Chargers,2008,1,30,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12839,33599300042,335993,42,S Dhawan,12/5/1985,Left-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Deccan Chargers,2008,0,23,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12840,33599300086,335993,86,Shoaib Malik,2/1/1982,Right-hand bat,Right-arm offbreak,Pakistan,Player,Delhi Daredevils,Deccan Chargers,2008,0,26,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12841,33599300087,335993,87,MK Tiwary,11/14/1985,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Deccan Chargers,2008,0,23,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12842,33599300088,335993,88,KD Karthik,6/1/1985,Right-hand bat,N/A,India,Keeper,Delhi Daredevils,Deccan Chargers,2008,0,23,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12843,33599300089,335993,89,R Bhatia,10/22/1979,Right-hand bat,Right-arm medium-fast,India,Player,Delhi Daredevils,Deccan Chargers,2008,0,29,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12844,33599300090,335993,90,MF Maharoof,9/7/1984,Right-hand bat,Right-arm fast-medium,India,Player,Delhi Daredevils,Deccan Chargers,2008,0,24,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12845,33599300091,335993,91,VY Mahesh,12/21/1987,Right-hand bat,Right-arm medium-fast,India,Player,Delhi Daredevils,Deccan Chargers,2008,0,21,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12846,33599300117,335993,117,Mohammad Asif,12/20/1982,Left-hand bat,Right-arm fast-medium,Pakistan,Player,Delhi Daredevils,Deccan Chargers,2008,0,26,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12847,33599300118,335993,118,GD McGrath,2/9/1970,Right-hand bat,Right-arm fast-medium,Australia,Player,Delhi Daredevils,Deccan Chargers,2008,0,38,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12848,33599400043,335994,43,L Ronchi,4/23/1981,Right-hand bat,N/A,Australia,Keeper,Mumbai Indians,Chennai Super Kings,2008,0,27,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12849,33599400044,335994,44,ST Jayasuriya,6/30/1969,Left-hand bat,Slow left-arm orthodox,Sri Lanka,Player,Mumbai Indians,Chennai Super Kings,2008,0,39,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12850,33599400046,335994,46,RV Uthappa,11/11/1985,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Chennai Super Kings,2008,0,23,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12851,33599400048,335994,48,AM Nayar,10/8/1983,Left-hand bat,Right-arm medium,India,Player,Mumbai Indians,Chennai Super Kings,2008,0,25,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12852,33599400049,335994,49,SM Pollock,7/16/1973,Right-hand bat,Right-arm fast-medium,South Africa,Player,Mumbai Indians,Chennai Super Kings,2008,0,35,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12853,33599400050,335994,50,Harbhajan Singh,7/3/1980,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Chennai Super Kings,2008,0,28,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12854,33599400071,335994,71,DJ Bravo,10/7/1983,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Chennai Super Kings,2008,0,25,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12855,33599400072,335994,72,MA Khote,4/22/1980,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Chennai Super Kings,2008,0,28,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12856,33599400073,335994,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Mumbai Indians,Chennai Super Kings,2008,0,29,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12857,33599400080,335994,80,DS Kulkarni,12/10/1988,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Chennai Super Kings,2008,0,20,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12858,33599400150,335994,150,VS Yeligati,4/23/1985,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Chennai Super Kings,2008,0,23,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12859,33599400017,335994,17,PA Patel,3/9/1985,Left-hand bat,N/A,India,Player,Chennai Super Kings,Mumbai Indians,2008,0,23,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12860,33599400018,335994,18,ML Hayden,10/29/1971,Left-hand bat,Right-arm medium,Australia,Player,Chennai Super Kings,Mumbai Indians,2008,1,37,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12861,33599400019,335994,19,MEK Hussey,5/27/1975,Left-hand bat,Right-arm medium,Australia,Player,Chennai Super Kings,Mumbai Indians,2008,0,33,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12862,33599400020,335994,20,MS Dhoni,7/7/1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Mumbai Indians,2008,0,27,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12863,33599400021,335994,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2008,0,22,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12864,33599400022,335994,22,JDP Oram,7/28/1978,Left-hand bat,Right-arm fast-medium,New Zealand,Player,Chennai Super Kings,Mumbai Indians,2008,0,30,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12865,33599400023,335994,23,S Badrinath,8/30/1980,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2008,0,28,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12866,33599400119,335994,119,Joginder Sharma,10/23/1983,Right-hand bat,Right-arm fast-medium,India,Player,Chennai Super Kings,Mumbai Indians,2008,0,25,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12867,33599400120,335994,120,MS Gony,1/4/1984,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Mumbai Indians,2008,0,24,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12868,33599400121,335994,121,M Muralitharan,4/17/1972,Right-hand bat,Right-arm offbreak,Sri Lanka,Player,Chennai Super Kings,Mumbai Indians,2008,0,36,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12869,33599400435,335994,435,P Amarnath,6/1/1982,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Mumbai Indians,2008,0,26,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12870,33599500053,335995,53,AC Gilchrist,11/14/1971,Left-hand bat,Right-arm offbreak,Australia,Keeper,Deccan Chargers,Rajasthan Royals,2008,0,37,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12871,33599500055,335995,55,VVS Laxman,11/1/1974,Right-hand bat,Right-arm offbreak,India,Captain,Deccan Chargers,Rajasthan Royals,2008,0,34,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12872,33599500056,335995,56,A Symonds,6/9/1975,Right-hand bat,Right-arm offbreak,Australia,Player,Deccan Chargers,Rajasthan Royals,2008,0,33,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12873,33599500057,335995,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Rajasthan Royals,2008,0,21,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12874,33599500059,335995,59,SB Bangar,10/11/1972,Right-hand bat,Right-arm medium-fast,India,Player,Deccan Chargers,Rajasthan Royals,2008,0,36,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12875,33599500060,335995,60,WPUJC Vaas,1/27/1974,Left-hand bat,Left-arm fast-medium,Sri Lanka,Player,Deccan Chargers,Rajasthan Royals,2008,0,34,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12876,33599500061,335995,61,RP Singh,12/6/1985,Right-hand bat,Left-arm fast-medium,India,Player,Deccan Chargers,Rajasthan Royals,2008,0,23,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12877,33599500070,335995,70,Shahid Afridi,3/1/1980,Right-hand bat,Legbreak googly,Pakistan,Player,Deccan Chargers,Rajasthan Royals,2008,0,28,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12878,33599500099,335995,99,D Kalyankrishna,12/16/1983,Right-hand bat,Right-arm medium-fast,India,Player,Deccan Chargers,Rajasthan Royals,2008,0,25,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12879,33599500131,335995,131,PP Ojha,9/5/1986,Left-hand bat,Slow left-arm orthodox,India,Player,Deccan Chargers,Rajasthan Royals,2008,0,22,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12880,33599500232,335995,232,UT Yadav,10/25/1987,Right-hand bat,Right-arm fast-medium,India,Player,Deccan Chargers,Rajasthan Royals,2008,0,21,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12881,33599500031,335995,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Deccan Chargers,2008,1,26,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12882,33599500032,335995,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Rajasthan Royals,Deccan Chargers,2008,0,27,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12883,33599500033,335995,33,M Kaif,12/1/1980,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Deccan Chargers,2008,0,28,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12884,33599500035,335995,35,RA Jadeja,12/6/1988,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Deccan Chargers,2008,0,20,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12885,33599500037,335995,37,D Salunkhe,11/12/1982,Right-hand bat,Legbreak,India,Player,Rajasthan Royals,Deccan Chargers,2008,0,26,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12886,33599500038,335995,38,SK Warne,9/13/1969,Right-hand bat,Legbreak googly,Australia,Captain,Rajasthan Royals,Deccan Chargers,2008,0,39,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12887,33599500039,335995,39,SK Trivedi,9/4/1982,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Deccan Chargers,2008,0,26,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12888,33599500069,335995,69,Kamran Akmal,1/13/1982,Right-hand bat,N/A,Pakistan,Keeper,Rajasthan Royals,Deccan Chargers,2008,0,26,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12889,33599500074,335995,74,GC Smith,2/1/1981,Left-hand bat,Right-arm offbreak,South Africa,Player,Rajasthan Royals,Deccan Chargers,2008,0,27,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12890,33599500075,335995,75,Pankaj Singh,5/6/1985,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Deccan Chargers,2008,0,23,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12891,33599500126,335995,126,MM Patel,7/12/1983,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Deccan Chargers,2008,0,25,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12892,33599600024,335996,24,K Goel,12/24/1986,Left-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Mumbai Indians,2008,0,22,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12893,33599600026,335996,26,KC Sangakkara,10/27/1977,Left-hand bat,Right-arm offbreak,Sri Lanka,Keeper,Kings XI Punjab,Mumbai Indians,2008,1,31,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12894,33599600027,335996,27,Yuvraj Singh,12/12/1981,Left-hand bat,Slow left-arm orthodox,India,Captain,Kings XI Punjab,Mumbai Indians,2008,0,27,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12895,33599600029,335996,29,IK Pathan,10/27/1984,Left-hand bat,Left-arm medium-fast,India,Player,Kings XI Punjab,Mumbai Indians,2008,0,24,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12896,33599600064,335996,64,DPMD Jayawardene,5/27/1977,Right-hand bat,Right-arm medium,Sri Lanka,Player,Kings XI Punjab,Mumbai Indians,2008,0,31,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12897,33599600065,335996,65,S Sohal,11/10/1987,Right-hand bat,Legbreak,India,Player,Kings XI Punjab,Mumbai Indians,2008,0,21,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12898,33599600066,335996,66,B Lee,11/8/1976,Right-hand bat,Right-arm fast,Australia,Player,Kings XI Punjab,Mumbai Indians,2008,0,32,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12899,33599600067,335996,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kings XI Punjab,Mumbai Indians,2008,0,20,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12900,33599600076,335996,76,RR Sarwan,6/23/1980,Right-hand bat,Legbreak,West Indies,Player,Kings XI Punjab,Mumbai Indians,2008,0,28,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12901,33599600077,335996,77,S Sreesanth,2/6/1983,Right-hand bat,Right-arm fast-medium,India,Player,Kings XI Punjab,Mumbai Indians,2008,0,25,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12902,33599600078,335996,78,VRV Singh,9/17/1984,Right-hand bat,Right-arm medium-fast,India,Player,Kings XI Punjab,Mumbai Indians,2008,0,24,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12903,33599600043,335996,43,L Ronchi,4/23/1981,Right-hand bat,N/A,Australia,Keeper,Mumbai Indians,Kings XI Punjab,2008,0,27,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12904,33599600044,335996,44,ST Jayasuriya,6/30/1969,Left-hand bat,Slow left-arm orthodox,Sri Lanka,Player,Mumbai Indians,Kings XI Punjab,2008,0,39,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12905,33599600046,335996,46,RV Uthappa,11/11/1985,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Kings XI Punjab,2008,0,23,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12906,33599600048,335996,48,AM Nayar,10/8/1983,Left-hand bat,Right-arm medium,India,Player,Mumbai Indians,Kings XI Punjab,2008,0,25,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12907,33599600049,335996,49,SM Pollock,7/16/1973,Right-hand bat,Right-arm fast-medium,South Africa,Player,Mumbai Indians,Kings XI Punjab,2008,0,35,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12908,33599600050,335996,50,Harbhajan Singh,7/3/1980,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Kings XI Punjab,2008,0,28,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12909,33599600071,335996,71,DJ Bravo,10/7/1983,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Kings XI Punjab,2008,0,25,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12910,33599600072,335996,72,MA Khote,4/22/1980,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Kings XI Punjab,2008,0,28,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12911,33599600073,335996,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Mumbai Indians,Kings XI Punjab,2008,0,29,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12912,33599600079,335996,79,SS Tiwary,12/30/1989,Left-hand bat,N/A,India,Player,Mumbai Indians,Kings XI Punjab,2008,0,19,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12913,33599600080,335996,80,DS Kulkarni,12/10/1988,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Kings XI Punjab,2008,0,20,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12914,33599700031,335997,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,0,26,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12915,33599700032,335997,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,1,27,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12916,33599700033,335997,33,M Kaif,12/1/1980,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,0,28,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12917,33599700035,335997,35,RA Jadeja,12/6/1988,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,0,20,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12918,33599700036,335997,36,M Rawat,10/25/1985,Right-hand bat,N/A,India,Keeper,Rajasthan Royals,Royal Challengers Bangalore,2008,0,23,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12919,33599700037,335997,37,D Salunkhe,11/12/1982,Right-hand bat,Legbreak,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,0,26,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12920,33599700038,335997,38,SK Warne,9/13/1969,Right-hand bat,Legbreak googly,Australia,Captain,Rajasthan Royals,Royal Challengers Bangalore,2008,0,39,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12921,33599700039,335997,39,SK Trivedi,9/4/1982,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,0,26,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12922,33599700074,335997,74,GC Smith,2/1/1981,Left-hand bat,Right-arm offbreak,South Africa,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,0,27,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12923,33599700102,335997,102,Sohail Tanvir,12/12/1984,Left-hand bat,Left-arm medium-fast,Pakistan,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,0,24,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12924,33599700126,335997,126,MM Patel,7/12/1983,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,0,25,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12925,33599700006,335997,6,R Dravid,1/11/1973,Right-hand bat,Right-arm offbreak,India,Captain,Royal Challengers Bangalore,Rajasthan Royals,2008,0,35,0,,,R Dravid,SK Warne,MV Boucher,M Rawat
12926,33599700008,335997,8,V Kohli,11/5/1988,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,0,20,0,,,R Dravid,SK Warne,MV Boucher,M Rawat
